max_hover,scroll_reversals,scroll_sample_count,has_technical_selection,loyalty_tier,label
6.9441,0,1,1,1,loyalty_recognition
4.1485,0,0,0,1,loyalty_recognition
9.4372,3,7,0,1,loyalty_recognition
8.2709,2,8,0,1,loyalty_recognition
1.7107,5,10,0,0,none
0.7005,0,1,0,0,none
4.0644,1,2,0,0,none
4.9439,6,7,0,0,price_hesitation
8.7673,8,10,0,1,loyalty_recognition
7.8567,4,5,0,1,loyalty_recognition
9.8355,1,2,0,0,none
3.4655,0,0,1,1,loyalty_recognition
4.3825,6,8,0,0,price_hesitation
3.8215,1,8,0,1,loyalty_recognition
3.9143,0,1,1,1,loyalty_recognition
0.3776,6,7,1,0,none
9.2098,0,7,0,0,none
2.053,2,10,1,1,technical_friction
7.7036,4,5,0,0,price_hesitation
5.3212,1,6,0,0,none
7.1768,6,10,0,0,price_hesitation
8.5965,2,3,0,1,loyalty_recognition
0.6061,1,2,1,0,loyalty_recognition
6.1253,7,8,0,0,price_hesitation
9.6015,2,3,0,0,none
4.1409,7,8,0,0,price_hesitation
4.6989,1,2,0,0,none
9.9779,0,0,1,0,technical_friction
0.4993,0,1,0,0,none
2.0975,7,8,0,0,price_hesitation
3.196,0,5,1,0,none
7.7467,0,0,1,0,technical_friction
6.2236,0,1,0,1,loyalty_recognition
8.2172,0,1,1,0,technical_friction
6.3195,0,0,0,0,none
3.3122,3,9,1,0,none
3.6963,0,3,0,1,loyalty_recognition
3.0167,0,1,0,0,none
6.4518,1,8,0,0,none
9.6873,4,9,0,0,price_hesitation
4.7892,3,6,1,0,price_hesitation
2.3932,6,10,1,1,technical_friction
0.4282,1,2,1,0,none
3.5692,3,7,0,0,price_hesitation
4.6414,0,0,0,0,none
9.2219,1,2,1,0,technical_friction
5.274,2,10,0,0,loyalty_recognition
3.1158,1,2,1,0,none
6.7762,2,9,1,0,technical_friction
8.8503,3,4,0,0,price_hesitation
9.1794,2,7,0,1,loyalty_recognition
8.8414,4,7,1,1,loyalty_recognition
4.1827,7,8,0,0,price_hesitation
4.8047,4,9,0,0,price_hesitation
9.2159,6,7,1,0,technical_friction
3.4294,1,2,0,0,none
4.019,1,2,0,1,loyalty_recognition
6.1589,0,0,0,1,loyalty_recognition
9.8906,1,4,1,1,loyalty_recognition
6.1615,2,3,0,0,none
7.3964,1,2,0,0,none
6.4143,0,0,0,1,loyalty_recognition
6.5182,0,1,0,0,none
6.269,0,0,1,0,technical_friction
1.4865,5,6,0,0,none
6.6601,4,5,1,0,technical_friction
4.9092,2,4,0,1,loyalty_recognition
4.5775,0,3,0,0,none
9.0098,1,9,1,0,technical_friction
0.2245,2,4,1,0,none
3.3843,5,6,1,0,price_hesitation
7.1705,7,8,0,0,price_hesitation
0.4973,0,1,0,0,none
2.461,1,2,0,0,none
9.7527,4,9,1,0,technical_friction
9.1351,2,7,0,0,none
5.9644,6,7,1,0,technical_friction
0.5031,1,2,0,1,none
0.8859,4,8,1,0,none
0.2011,3,10,1,0,none
1.5605,1,2,0,0,none
6.6001,0,1,1,0,technical_friction
2.1741,6,7,1,1,loyalty_recognition
7.6298,2,3,0,0,none
6.2151,3,10,0,0,price_hesitation
1.0763,8,10,0,0,none
7.4098,1,7,0,0,none
8.1728,4,5,0,0,price_hesitation
1.7153,6,8,1,0,none
6.1407,0,0,0,0,none
8.3468,3,6,1,0,technical_friction
4.7573,1,3,1,0,technical_friction
8.5924,0,0,1,0,technical_friction
7.329,3,4,1,0,technical_friction
6.5165,1,2,0,0,none
6.6483,4,5,0,1,loyalty_recognition
1.1859,0,0,1,0,none
4.5293,0,0,0,1,loyalty_recognition
2.7782,4,5,0,0,price_hesitation
2.7211,0,0,1,1,loyalty_recognition
6.5405,4,5,0,0,price_hesitation
0.5866,0,0,0,0,none
7.9227,1,2,1,0,technical_friction
3.1062,0,7,0,0,none
2.0384,2,4,0,1,loyalty_recognition
9.3455,6,10,1,0,technical_friction
4.4307,3,6,1,0,technical_friction
8.63,1,2,1,0,technical_friction
5.6319,7,8,1,0,technical_friction
4.4027,4,5,0,0,price_hesitation
3.8186,1,8,1,0,none
2.3998,0,1,0,1,loyalty_recognition
6.6391,1,3,0,0,price_hesitation
8.8199,1,9,0,0,none
0.5998,4,5,1,1,none
4.3401,0,8,1,0,price_hesitation
4.289,6,10,0,0,price_hesitation
6.7834,3,4,0,0,price_hesitation
3.655,6,8,1,0,price_hesitation
9.322,1,2,1,0,technical_friction
2.3241,2,4,0,0,none
4.2264,1,2,0,0,none
5.3821,1,2,1,0,technical_friction
4.054,1,4,0,0,none
9.7629,1,2,0,1,loyalty_recognition
8.9723,2,5,0,0,none
7.916,5,6,0,1,loyalty_recognition
8.9325,2,8,0,0,none
4.5181,2,6,0,0,none
1.4361,1,3,0,0,none
6.3591,0,7,0,1,loyalty_recognition
6.9796,6,8,1,0,technical_friction
7.9809,1,2,0,0,none
8.4504,7,10,0,0,price_hesitation
5.8809,6,10,1,0,technical_friction
9.7436,6,8,1,0,technical_friction
3.1598,0,0,0,1,loyalty_recognition
2.1426,1,2,0,0,none
8.8958,6,8,0,0,price_hesitation
5.5835,4,8,1,0,technical_friction
7.8134,1,3,0,1,loyalty_recognition
6.9843,0,0,0,0,none
9.5855,5,6,0,0,price_hesitation
9.6452,4,5,1,1,loyalty_recognition
2.445,1,2,0,0,none
1.6676,3,6,1,0,none
9.3419,0,0,0,0,technical_friction
1.8087,1,5,1,0,none
0.299,8,9,0,1,price_hesitation
5.5141,3,6,0,0,price_hesitation
3.1231,4,9,0,1,loyalty_recognition
7.9289,0,4,0,1,loyalty_recognition
2.365,0,0,0,1,loyalty_recognition
9.803,4,5,1,1,loyalty_recognition
3.6058,0,1,0,1,price_hesitation
0.0544,0,0,0,0,none
9.0402,4,5,0,0,price_hesitation
2.1361,0,0,0,0,none
6.0005,0,8,0,1,loyalty_recognition
8.1476,6,7,0,0,price_hesitation
8.3162,7,10,0,1,loyalty_recognition
8.6049,1,7,0,0,none
0.4974,0,10,0,0,none
9.5393,0,9,0,0,none
1.1235,0,0,1,1,loyalty_recognition
1.698,3,5,0,1,loyalty_recognition
0.6926,4,5,0,1,none
2.0417,6,9,0,0,price_hesitation
3.7602,6,7,0,0,price_hesitation
1.5524,0,7,0,0,none
6.7618,1,2,0,1,loyalty_recognition
5.3672,0,1,1,0,technical_friction
6.0473,0,0,1,0,technical_friction
4.8899,0,0,1,1,loyalty_recognition
5.6201,4,8,1,0,technical_friction
5.7864,0,0,0,0,none
9.113,3,4,0,0,price_hesitation
6.4352,1,3,0,0,none
9.147,2,9,0,1,loyalty_recognition
9.8829,4,5,0,0,loyalty_recognition
1.5031,8,9,0,0,price_hesitation
2.1785,0,1,0,1,price_hesitation
6.7396,0,1,0,1,loyalty_recognition
9.9881,6,7,0,1,loyalty_recognition
9.3724,1,3,0,0,none
6.3709,0,0,0,0,none
8.8801,3,4,0,1,loyalty_recognition
4.3357,7,8,0,0,price_hesitation
3.7753,7,8,1,0,price_hesitation
6.4993,0,0,0,1,loyalty_recognition
5.6769,1,10,0,0,none
1.6137,6,7,1,1,loyalty_recognition
0.7267,6,7,0,1,none
4.1745,1,8,1,0,loyalty_recognition
8.9276,1,2,0,0,none
8.2754,5,6,0,1,loyalty_recognition
8.3145,1,2,0,0,none
3.8572,0,0,1,0,none
8.4876,0,8,1,0,technical_friction
4.0269,2,3,0,0,none
4.521,0,6,0,0,none
5.8213,5,6,0,0,price_hesitation
7.8106,4,8,0,0,price_hesitation
5.1306,2,3,1,0,technical_friction
2.8205,3,4,1,1,loyalty_recognition
3.3287,8,9,0,1,loyalty_recognition
0.9003,1,2,0,0,none
0.1518,1,6,0,0,none
2.3491,4,9,1,0,price_hesitation
9.7254,7,10,0,0,price_hesitation
4.0802,1,10,0,1,loyalty_recognition
7.5915,5,6,1,0,technical_friction
1.574,4,10,0,0,none
0.1965,3,6,0,0,none
1.5817,3,9,0,0,technical_friction
0.4092,1,2,0,0,loyalty_recognition
3.8159,2,3,1,0,none
0.5261,0,1,0,0,none
6.0621,3,9,0,0,price_hesitation
3.3448,0,10,0,0,none
6.7509,5,6,1,0,technical_friction
2.3935,0,9,0,0,none
1.5056,6,8,1,0,none
5.4614,0,8,1,0,technical_friction
7.1958,0,5,1,0,technical_friction
9.4858,7,9,0,0,price_hesitation
7.656,3,6,0,1,loyalty_recognition
2.5286,5,6,0,0,price_hesitation
1.0319,0,1,0,1,technical_friction
0.7626,1,2,0,0,none
7.8986,2,9,0,0,none
0.8947,2,5,0,1,technical_friction
4.2315,1,6,0,1,technical_friction
6.1555,0,2,1,0,technical_friction
0.8397,2,10,0,0,none
6.3844,2,5,1,0,technical_friction
7.5931,3,4,0,1,loyalty_recognition
7.0536,1,8,0,0,none
5.3295,0,6,0,0,none
8.4681,2,3,0,0,none
9.6874,4,10,1,0,technical_friction
2.1852,2,7,1,0,none
5.4705,4,5,0,1,loyalty_recognition
1.8895,0,0,1,0,loyalty_recognition
7.3114,3,10,0,0,price_hesitation
4.9783,5,6,0,0,price_hesitation
4.4492,6,7,0,0,price_hesitation
6.3116,8,9,1,0,none
3.5668,5,7,1,0,price_hesitation
4.6271,3,4,0,0,technical_friction
6.2912,3,4,1,0,technical_friction
0.6757,0,0,0,0,none
1.798,1,10,0,0,none
3.4657,5,7,0,1,loyalty_recognition
1.5834,0,9,1,0,none
8.5733,1,3,0,1,loyalty_recognition
4.742,0,0,1,0,technical_friction
4.3006,3,10,0,0,price_hesitation
0.4649,0,1,0,0,none
6.3772,6,10,0,0,price_hesitation
0.2073,3,9,0,0,none
1.741,0,7,1,1,loyalty_recognition
7.899,0,1,1,1,loyalty_recognition
8.186,3,10,1,0,technical_friction
5.5339,0,10,0,0,none
7.7884,2,7,1,1,loyalty_recognition
9.003,2,3,1,0,technical_friction
4.52,0,0,0,0,none
4.3314,4,6,1,0,technical_friction
3.7983,7,9,0,0,price_hesitation
6.4648,0,0,0,0,technical_friction
3.5115,0,1,0,0,none
6.505,6,7,1,0,technical_friction
5.7966,0,0,1,0,technical_friction
5.0886,4,5,0,0,price_hesitation
5.6743,3,6,1,0,technical_friction
7.0128,0,1,0,1,loyalty_recognition
2.9023,0,0,1,0,none
6.0271,2,3,0,1,loyalty_recognition
8.4854,0,1,0,0,loyalty_recognition
3.4845,2,8,0,0,none
4.0243,0,4,1,1,loyalty_recognition
3.4108,1,2,1,0,none
5.9272,0,1,0,0,none
1.4358,4,8,1,0,none
4.5963,1,4,1,0,technical_friction
6.0665,2,8,0,0,none
8.0693,1,4,0,0,none
6.5579,0,0,1,0,technical_friction
8.6437,1,9,0,0,none
8.8664,1,7,0,0,none
9.1005,0,4,0,1,loyalty_recognition
1.5997,0,9,0,0,none
4.1597,4,5,0,1,loyalty_recognition
5.7961,0,0,0,0,none
5.1146,0,0,1,0,technical_friction
1.9512,2,8,0,0,none
9.8505,1,8,0,0,none
9.7788,0,1,1,1,loyalty_recognition
4.5434,1,2,0,0,none
3.3213,2,3,0,0,none
6.0938,2,3,0,0,loyalty_recognition
6.5479,8,10,0,1,technical_friction
6.0972,0,1,0,0,none
1.871,8,9,0,0,none
8.6875,2,6,0,0,none
0.225,0,7,1,0,none
1.2885,4,5,0,0,none
8.5719,2,4,1,0,technical_friction
0.3979,7,10,0,0,none
6.6936,0,9,0,1,loyalty_recognition
2.6416,0,2,0,1,loyalty_recognition
8.7563,3,7,1,0,technical_friction
9.4073,5,8,1,0,technical_friction
6.4107,3,5,1,0,technical_friction
1.1827,3,4,1,0,none
5.2258,6,9,0,1,loyalty_recognition
6.1454,1,7,1,1,loyalty_recognition
6.2372,0,0,1,1,loyalty_recognition
0.9936,3,4,0,0,none
2.1223,6,8,1,0,price_hesitation
7.2563,0,7,0,1,loyalty_recognition
9.0668,4,8,0,0,technical_friction
8.6682,0,1,0,1,loyalty_recognition
1.7105,2,3,1,0,none
8.367,0,1,0,0,none
7.7146,1,5,0,0,none
6.3395,0,0,0,1,loyalty_recognition
9.6229,0,0,0,0,none
2.7379,2,3,0,1,loyalty_recognition
7.1035,2,10,0,0,none
1.3071,2,3,0,0,none
1.4171,2,3,1,0,loyalty_recognition
8.0277,0,3,0,0,none
3.6557,2,8,0,0,none
9.5002,3,6,0,0,price_hesitation
8.7423,4,5,0,1,loyalty_recognition
6.738,0,0,1,0,technical_friction
3.7027,0,1,0,1,loyalty_recognition
3.4701,4,5,0,0,price_hesitation
7.1257,1,2,1,1,loyalty_recognition
0.6407,0,1,0,0,none
7.3899,2,3,0,0,none
8.3634,6,8,1,0,technical_friction
2.3144,0,2,1,1,price_hesitation
5.4457,2,10,1,1,loyalty_recognition
8.9427,4,8,0,0,price_hesitation
5.9741,3,6,0,1,loyalty_recognition
9.3252,2,3,1,1,loyalty_recognition
1.823,3,4,0,1,loyalty_recognition
5.2204,0,1,0,0,none
3.3785,0,0,1,0,none
7.7141,0,4,0,0,none
5.9026,1,2,0,0,none
8.7448,5,10,1,0,technical_friction
9.4327,1,5,0,0,none
3.6141,0,5,0,0,none
0.0568,0,0,0,0,none
5.5755,4,9,0,0,price_hesitation
3.8099,1,2,0,0,none
1.3019,5,10,0,0,none
5.074,4,10,0,0,none
7.2647,2,3,0,0,none
8.4112,2,3,1,1,loyalty_recognition
6.7582,5,6,1,0,technical_friction
4.3803,0,7,0,0,price_hesitation
0.2991,1,8,0,0,none
1.0479,7,8,1,0,none
6.0095,0,0,1,0,technical_friction
0.856,0,1,0,0,none
0.7504,4,5,0,1,none
1.1576,0,1,0,0,none
5.6681,0,1,0,0,none
0.6504,2,3,0,1,none
4.7088,0,1,1,0,technical_friction
3.9289,6,10,0,1,loyalty_recognition
3.2088,1,2,0,0,none
5.9298,3,5,0,0,price_hesitation
8.3733,0,0,0,0,none
5.0507,1,2,0,1,loyalty_recognition
6.4289,7,8,0,0,price_hesitation
5.3255,5,6,0,0,price_hesitation
7.3593,6,7,0,0,price_hesitation
7.1586,2,3,0,1,loyalty_recognition
3.8534,2,6,1,0,none
5.6225,5,6,0,0,price_hesitation
2.1635,0,6,0,0,none
4.044,6,7,1,0,technical_friction
8.2945,4,5,0,0,technical_friction
6.9917,0,9,0,1,loyalty_recognition
1.3393,0,1,0,0,none
1.189,6,7,0,0,none
1.3227,1,2,1,0,technical_friction
5.8324,2,3,0,0,none
7.9471,0,1,1,0,technical_friction
2.0194,1,2,1,1,loyalty_recognition
2.0749,1,8,0,1,loyalty_recognition
6.1452,7,9,1,0,technical_friction
8.8694,0,1,0,1,loyalty_recognition
6.8982,2,7,0,1,loyalty_recognition
7.2103,2,9,0,0,none
3.5228,1,9,0,1,loyalty_recognition
3.7774,0,10,0,0,none
5.7243,0,0,1,0,technical_friction
6.4228,5,8,1,1,loyalty_recognition
3.7809,5,6,0,0,price_hesitation
9.1655,4,10,0,0,price_hesitation
3.913,0,0,0,0,none
3.3074,2,3,0,0,none
4.663,1,9,0,0,none
2.7715,1,5,1,0,none
5.2088,3,4,0,0,price_hesitation
8.2078,5,9,0,1,loyalty_recognition
8.9273,0,6,0,0,technical_friction
3.5629,0,1,0,1,loyalty_recognition
0.6439,3,4,0,0,none
6.9539,5,10,0,0,price_hesitation
6.766,2,3,0,0,none
4.7387,6,7,1,1,loyalty_recognition
7.9764,6,10,0,1,loyalty_recognition
6.0506,4,5,1,0,technical_friction
5.0433,0,3,1,0,technical_friction
8.3482,0,0,0,0,none
3.3116,1,2,0,0,none
7.7824,0,3,1,0,technical_friction
3.1073,1,2,1,0,none
0.0741,5,6,0,0,none
8.0522,0,1,0,0,none
5.3702,4,5,1,0,technical_friction
0.2005,3,10,0,0,none
4.7952,2,6,0,1,loyalty_recognition
9.2839,5,6,1,0,technical_friction
9.9659,8,9,1,0,technical_friction
8.5749,0,1,1,0,technical_friction
6.0366,0,0,0,0,none
4.7215,3,6,0,1,loyalty_recognition
8.5525,3,5,1,0,technical_friction
7.6927,1,9,1,0,loyalty_recognition
0.4111,3,4,1,0,none
4.3695,3,6,0,0,price_hesitation
4.1251,3,7,0,0,price_hesitation
8.2951,3,4,1,1,loyalty_recognition
5.7585,2,3,0,0,none
1.9197,0,9,1,0,loyalty_recognition
7.2311,5,6,1,1,loyalty_recognition
2.1122,2,3,1,0,technical_friction
3.4403,5,9,0,0,price_hesitation
6.4344,2,5,1,0,technical_friction
8.7812,0,1,0,1,loyalty_recognition
9.8215,3,10,0,0,none
1.1654,2,3,1,0,none
4.3205,1,2,0,0,price_hesitation
5.9594,0,0,0,0,none
7.0099,4,5,0,1,loyalty_recognition
9.5341,1,4,1,0,technical_friction
5.7916,5,6,0,0,loyalty_recognition
0.1401,7,8,0,1,none
4.0951,4,10,0,1,loyalty_recognition
2.4275,1,6,0,1,loyalty_recognition
1.3516,2,3,0,1,loyalty_recognition
5.7219,1,2,0,0,none
7.1651,8,9,0,1,loyalty_recognition
4.0622,2,5,0,0,none
7.0269,0,10,1,1,loyalty_recognition
1.8676,3,8,0,0,none
5.1244,0,9,1,0,technical_friction
4.9184,0,1,0,0,none
1.2231,0,0,0,0,none
9.1324,6,7,0,0,price_hesitation
4.8391,1,2,1,0,loyalty_recognition
1.621,1,2,0,0,none
2.4397,2,4,1,0,none
8.6336,1,2,1,1,loyalty_recognition
0.1521,0,1,1,0,none
2.82,6,7,0,0,price_hesitation
9.3503,6,7,0,0,price_hesitation
1.6789,6,7,1,0,none
8.4336,0,7,0,1,loyalty_recognition
8.082,2,3,1,0,technical_friction
3.074,3,4,0,1,loyalty_recognition
1.2838,0,9,0,0,none
7.9699,4,8,0,0,price_hesitation
8.8897,6,7,1,0,technical_friction
3.0956,5,6,1,0,price_hesitation
7.4085,2,5,0,1,loyalty_recognition
8.5496,0,1,0,0,technical_friction
3.4352,6,7,0,1,loyalty_recognition
9.2811,0,1,0,0,none
1.8344,8,10,0,0,none
3.078,2,8,0,1,loyalty_recognition
8.7613,0,1,0,0,none
2.3187,1,2,1,0,none
7.2067,3,9,0,1,loyalty_recognition
6.6944,1,2,0,0,none
0.3325,2,10,1,0,price_hesitation
4.7278,1,2,1,0,technical_friction
2.118,1,2,1,0,none
9.3177,2,7,1,0,technical_friction
0.8204,5,6,0,0,none
5.2963,2,5,1,0,technical_friction
2.7866,6,10,0,0,price_hesitation
0.774,0,6,1,0,none
2.9375,0,9,0,0,none
1.6838,2,7,0,0,price_hesitation
4.046,3,6,1,1,loyalty_recognition
4.5411,1,9,0,0,none
9.2888,0,1,0,0,none
8.6283,4,5,0,0,price_hesitation
2.0102,2,3,0,0,none
6.4445,0,0,0,0,none
3.6922,3,5,1,1,loyalty_recognition
0.0573,1,2,1,0,none
2.1592,4,7,0,1,loyalty_recognition
4.9875,2,6,0,0,loyalty_recognition
9.9213,4,5,1,0,technical_friction
3.9404,1,2,1,0,none
2.5899,5,6,1,1,loyalty_recognition
8.6509,2,3,0,0,none
9.8869,0,1,1,0,technical_friction
5.9289,1,5,1,0,technical_friction
5.7496,4,6,0,0,price_hesitation
2.6309,5,6,0,0,price_hesitation
6.1866,1,9,0,0,none
6.8628,3,4,0,1,loyalty_recognition
1.1964,6,7,0,0,none
7.3258,0,10,0,0,none
4.7396,0,0,1,0,technical_friction
3.2263,2,3,0,0,none
6.7371,1,10,0,0,none
1.6637,1,4,0,0,none
5.6961,4,10,1,0,none
9.4143,3,9,1,0,technical_friction
4.2935,0,0,1,1,loyalty_recognition
6.8195,3,7,0,1,loyalty_recognition
5.2865,4,9,0,0,price_hesitation
3.7701,6,7,0,0,price_hesitation
8.7702,5,7,1,1,loyalty_recognition
4.7677,3,4,0,0,price_hesitation
3.5263,2,3,0,1,loyalty_recognition
9.4055,1,2,0,1,loyalty_recognition
6.9928,5,10,0,1,loyalty_recognition
4.2093,1,2,0,1,loyalty_recognition
6.3692,5,9,1,1,loyalty_recognition
5.2051,4,5,1,0,technical_friction
3.1002,0,0,0,0,none
3.1128,1,2,0,0,none
1.5888,7,10,0,0,none
6.4476,0,9,0,0,none
3.6255,0,0,1,0,none
4.9902,2,8,0,1,loyalty_recognition
3.0385,3,4,1,0,price_hesitation
6.132,5,7,0,0,price_hesitation
8.8432,5,6,1,0,technical_friction
6.6148,0,4,1,0,none
6.8285,3,10,1,0,price_hesitation
5.6898,1,3,0,0,none
5.4403,0,0,0,1,loyalty_recognition
5.4167,2,3,0,0,none
3.5771,3,4,0,0,price_hesitation
2.4901,6,9,1,0,price_hesitation
6.7488,2,7,0,0,none
2.2018,2,8,0,0,none
9.6285,4,5,1,0,technical_friction
1.412,4,7,1,1,loyalty_recognition
1.3395,3,4,1,1,loyalty_recognition
1.3124,0,1,0,0,none
5.9544,5,7,0,0,price_hesitation
1.8068,1,5,0,0,price_hesitation
2.1408,4,5,0,0,price_hesitation
0.3288,4,9,0,1,none
3.5389,4,6,0,0,price_hesitation
7.297,6,9,0,0,price_hesitation
6.1733,0,0,1,0,technical_friction
6.8864,0,6,0,0,none
1.4222,5,7,1,0,none
2.8171,2,6,0,0,technical_friction
6.7293,4,5,0,0,price_hesitation
6.1413,0,1,0,1,loyalty_recognition
6.4774,2,5,1,0,technical_friction
6.6737,7,9,1,1,loyalty_recognition
6.5441,4,10,1,0,none
2.9441,0,1,1,0,none
5.7027,6,7,0,0,price_hesitation
8.284,6,9,0,1,loyalty_recognition
7.7637,4,5,0,1,loyalty_recognition
5.6335,4,10,0,0,price_hesitation
7.0847,1,6,1,0,technical_friction
4.7666,8,9,0,0,technical_friction
9.3623,2,3,1,1,loyalty_recognition
1.4455,7,8,0,0,none
2.9374,2,3,1,0,none
8.0312,0,0,0,0,none
3.4071,0,9,1,0,none
2.2315,1,10,1,0,none
2.2296,4,5,1,0,price_hesitation
3.6802,3,4,1,1,loyalty_recognition
2.6783,6,7,0,0,price_hesitation
9.2402,5,6,0,0,price_hesitation
6.686,4,9,0,0,price_hesitation
0.019,3,4,1,0,none
1.6005,1,2,0,0,loyalty_recognition
8.8478,3,9,0,0,price_hesitation
6.1525,6,7,0,0,price_hesitation
6.774,1,4,1,0,none
4.8302,2,3,1,0,none
6.6404,7,8,0,1,loyalty_recognition
5.2745,3,4,0,0,price_hesitation
5.6136,6,7,1,1,loyalty_recognition
1.2762,0,0,1,0,none
5.6511,2,3,1,0,price_hesitation
7.6289,1,3,0,1,loyalty_recognition
4.9795,1,2,1,0,technical_friction
1.3536,1,2,0,0,none
0.4985,1,4,0,0,none
3.5995,0,0,0,0,none
8.1465,2,5,0,0,none
9.3122,0,8,1,0,technical_friction
4.7135,0,1,0,1,loyalty_recognition
5.3744,4,7,1,0,technical_friction
8.6578,0,3,0,1,loyalty_recognition
9.8233,2,7,1,1,loyalty_recognition
4.4066,0,5,0,0,none
1.5973,3,4,1,0,none
3.539,0,9,1,0,none
3.8397,1,2,0,0,none
0.1187,4,5,0,0,none
4.4989,0,0,1,0,technical_friction
6.1739,6,10,1,0,technical_friction
9.4835,4,5,0,0,technical_friction
8.3774,0,0,0,1,loyalty_recognition
5.273,4,5,0,0,price_hesitation
7.6122,4,7,1,0,technical_friction
9.7955,8,10,1,0,technical_friction
1.0752,3,9,0,0,none
1.469,5,9,0,0,none
3.1176,4,6,0,1,loyalty_recognition
1.5369,4,8,1,0,none
4.7609,2,3,1,0,price_hesitation
9.2648,0,1,1,0,technical_friction
4.4252,0,4,1,0,technical_friction
3.9823,0,1,1,1,loyalty_recognition
2.4367,0,7,1,1,loyalty_recognition
8.7397,0,9,1,0,technical_friction
1.119,5,6,0,0,none
1.4982,1,2,1,0,none
4.3264,1,2,1,0,technical_friction
3.0142,6,9,1,1,loyalty_recognition
1.7063,1,2,0,1,loyalty_recognition
4.6295,4,5,0,0,price_hesitation
2.3511,6,8,0,0,price_hesitation
6.9797,5,6,0,0,price_hesitation
7.9201,1,7,0,0,none
3.4417,1,7,1,0,none
8.4891,2,3,0,0,none
6.3157,1,2,0,0,none
3.4276,0,4,1,0,none
3.2636,4,9,0,0,price_hesitation
5.9867,5,6,0,0,loyalty_recognition
3.6543,6,7,0,1,loyalty_recognition
4.6265,5,6,1,0,technical_friction
8.0248,0,1,0,0,loyalty_recognition
6.4446,3,4,1,1,loyalty_recognition
6.4324,3,10,0,0,price_hesitation
5.9673,1,7,1,0,technical_friction
7.3054,0,1,0,0,none
5.0626,0,1,0,0,none
5.9507,4,5,0,0,loyalty_recognition
8.236,4,10,1,0,technical_friction
1.0952,6,7,0,0,none
2.4124,0,0,0,0,none
1.2785,4,5,0,0,none
1.7571,2,5,1,0,none
4.9053,3,10,0,1,loyalty_recognition
6.841,3,9,1,0,technical_friction
7.8605,2,3,0,0,none
7.2235,6,7,1,0,technical_friction
3.755,1,9,0,0,none
7.6586,0,1,1,0,technical_friction
9.6431,1,2,0,1,loyalty_recognition
0.0978,2,3,1,1,none
4.2754,4,5,1,0,technical_friction
3.0792,0,3,1,0,none
7.3809,4,7,1,0,technical_friction
2.4223,3,6,1,0,price_hesitation
7.1907,5,6,0,0,price_hesitation
7.3525,1,2,0,0,none
1.8064,0,4,0,0,none
7.8757,0,6,1,0,technical_friction
5.514,3,9,0,0,price_hesitation
4.1332,0,0,0,0,none
4.6536,4,5,0,1,loyalty_recognition
1.287,3,8,1,1,loyalty_recognition
9.0087,3,9,1,0,technical_friction
1.2754,5,6,0,0,none
7.3806,2,3,1,0,technical_friction
5.9276,8,10,0,0,price_hesitation
5.101,6,7,1,1,loyalty_recognition
5.6266,3,6,0,0,price_hesitation
9.0159,3,10,1,0,technical_friction
0.4263,5,6,0,0,none
2.5193,7,9,0,0,price_hesitation
7.2989,0,2,1,0,technical_friction
7.0232,0,1,0,0,loyalty_recognition
9.0596,7,9,0,0,price_hesitation
9.3102,2,9,0,0,none
3.9771,6,8,0,0,price_hesitation
0.9378,2,4,1,0,none
4.7639,0,0,0,0,loyalty_recognition
5.6972,0,1,0,0,none
1.6459,7,9,1,0,none
2.8074,1,3,1,1,loyalty_recognition
6.4076,5,9,1,0,technical_friction
8.8445,3,7,1,1,loyalty_recognition
8.4504,6,7,0,0,price_hesitation
8.9338,5,7,0,0,price_hesitation
9.0033,5,10,1,0,technical_friction
3.7204,6,7,1,0,price_hesitation
1.7126,6,7,0,0,none
8.9809,4,5,0,1,loyalty_recognition
5.8131,1,2,0,0,none
3.6705,6,7,0,0,price_hesitation
3.4601,5,7,1,1,loyalty_recognition
2.3241,2,4,0,0,none
8.0546,0,8,0,1,loyalty_recognition
2.3929,6,9,0,0,price_hesitation
1.4965,1,8,0,1,loyalty_recognition
6.3498,3,10,0,0,price_hesitation
5.9426,5,9,1,0,technical_friction
6.7069,2,3,1,0,technical_friction
5.0138,3,9,1,0,technical_friction
1.8781,1,5,0,0,none
9.4441,2,7,1,0,technical_friction
9.2875,3,4,0,0,price_hesitation
6.9727,3,4,0,0,price_hesitation
4.8777,3,4,0,0,price_hesitation
6.052,6,7,1,1,loyalty_recognition
4.7625,5,6,0,0,price_hesitation
5.1572,0,1,0,0,none
0.5466,1,6,0,0,none
2.5614,4,5,1,1,loyalty_recognition
0.8539,6,7,0,1,none
0.6517,3,6,0,1,none
6.8684,3,9,0,1,none
7.8081,1,2,1,0,loyalty_recognition
0.5219,1,3,0,1,none
5.2829,5,6,1,0,technical_friction
9.4211,5,10,1,0,technical_friction
1.0807,0,0,1,0,none
7.8005,2,3,1,0,technical_friction
0.2909,0,5,0,0,none
8.0443,3,9,0,0,price_hesitation
9.2795,0,6,0,1,loyalty_recognition
6.7558,2,3,1,1,technical_friction
2.3455,3,7,0,0,price_hesitation
9.2137,0,0,1,1,loyalty_recognition
1.9609,1,2,0,0,none
9.0735,5,6,0,1,technical_friction
3.2763,0,5,0,0,none
1.0654,0,10,0,0,none
8.4292,0,1,1,0,technical_friction
3.4113,0,1,1,1,loyalty_recognition
4.1503,1,2,0,0,none
